contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,cpv_div2,event,observed_duration_months,model_used
BOAMP:17-142028,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2017-10-11,47.0,2021-09-11,0.030427148918585667,0.05319804827580932,Low,model-estimated recurrence probability,False,72.0,0,104.89,LogLogisticAFT
BOAMP:17-142035,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2017-12-26,48.0,2021-12-26,0.019394299668187842,0.034199735656236796,Low,model-estimated recurrence probability,True,48.0,0,102.4,LogLogisticAFT
BOAMP:17-144102,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Cybersecurity,2018-02-01,48.0,2022-02-01,0.023443582143012343,0.041210296202708996,Low,duration imputed,False,35.0,0,101.18,LogLogisticAFT
BOAMP:17-143241,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2018-06-20,60.0,2023-06-20,0.016973126250825143,0.029986780788282097,Low,model-estimated recurrence probability,True,48.0,0,96.62,LogLogisticAFT
BOAMP:17-148560,NAME:cc pays chantonnay,CC DU PAYS DE CHANTONNAY,,,NAME,IT Services & Consulting,2017-10-22,48.0,2021-10-22,0.021395960145133563,0.03767074470622889,Low,model-estimated recurrence probability,False,72.0,0,104.53,LogLogisticAFT
BOAMP:17-147216,SIREN:865800767,Loire Ocean developpement,865800767,,SIREN_ENRICHED,Unknown,2017-10-23,54.0,2022-04-23,0.022282316880213204,0.03920429688305982,Low,model-estimated recurrence probability,False,45.0,0,104.5,LogLogisticAFT
BOAMP:17-152746,NAME:ctre hosp universitaire angers,CTRE HOSP UNIVERSITAIRE ANGERS,,,NAME,Software & Applications,2017-12-08,48.0,2021-12-08,0.013744892718904778,0.024344689678630238,Low,model-estimated recurrence probability,True,48.0,0,102.99,LogLogisticAFT
BOAMP:17-155889,SIREN:180092025,Institut Mines-Télécom Atlantique,180092025,,SIREN_ENRICHED,Telecom & Networks,2018-02-09,6.0,2018-08-09,0.038709609032019476,0.06724897363471793,Low,model-estimated recurrence probability,False,32.0,0,100.92,LogLogisticAFT
BOAMP:17-158731,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2018-02-27,48.0,2022-02-27,0.0284425257336397,0.04980447694308887,Low,duration imputed,False,72.0,1,60.94,LogLogisticAFT
BOAMP:17-159373,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-04-03,48.0,2022-04-03,0.030104764096626213,0.05264749949444758,Low,model-estimated recurrence probability,False,72.0,1,50.66,LogLogisticAFT
BOAMP:17-158224,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2018-04-24,48.0,2022-04-24,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,True,48.0,0,98.49,LogLogisticAFT
BOAMP:17-159853,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,IT Services & Consulting,2017-11-13,36.0,2020-11-13,0.034333708174291044,0.0598477166727428,Low,model-estimated recurrence probability,False,72.0,0,103.81,LogLogisticAFT
BOAMP:17-161917,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Maintenance & Support,2017-11-18,12.0,2018-11-18,0.03812841623245444,0.06626882516785049,Low,model-estimated recurrence probability,False,72.0,1,11.24,LogLogisticAFT
BOAMP:17-161006,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,Software & Applications,2018-11-21,48.0,2022-11-21,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,False,48.0,0,91.56,LogLogisticAFT
BOAMP:17-163707,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2017-11-22,24.0,2019-11-22,0.03914642566438664,0.06798506496656087,Low,model-estimated recurrence probability,False,72.0,0,103.52,LogLogisticAFT
BOAMP:17-161606,SIREN:524795564,CARENE,524795564,,SIREN_ENRICHED,Telecom & Networks,2017-11-23,48.0,2021-11-23,0.023029392864128084,0.04049522999052613,Low,duration imputed,False,32.0,0,103.48,LogLogisticAFT
BOAMP:17-165149,NAME:oniris,ONIRIS,,,NAME,Digital Workplace & Collaboration,2017-11-25,12.0,2018-11-25,0.027173127769058114,0.047628426860048534,Low,model-estimated recurrence probability,False,72.0,0,103.42,LogLogisticAFT
BOAMP:17-165815,NAME:dreal bretagne,DREAL BRETAGNE,,,NAME,Software & Applications,2018-06-05,48.0,2022-06-05,0.013749826220866956,0.024353333855926973,Low,model-estimated recurrence probability,True,48.0,0,97.11,LogLogisticAFT
BOAMP:17-165817,NAME:dreal bretagne,DREAL BRETAGNE,,,NAME,Software & Applications,2018-05-18,48.0,2022-05-18,0.013749826220866956,0.024353333855926973,Low,model-estimated recurrence probability,True,48.0,0,97.7,LogLogisticAFT
BOAMP:17-166932,SIREN:130025158,Casier judiciaire national,130025158,,SIREN_ENRICHED,Telecom & Networks,2017-11-27,48.0,2021-11-27,0.023029392864128084,0.04049522999052613,Low,duration imputed,False,32.0,0,103.35,LogLogisticAFT
BOAMP:17-167643,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,Telecom & Networks,2017-11-28,12.0,2018-11-28,0.03624130547055482,0.06308028446345171,Low,model-estimated recurrence probability,False,32.0,0,103.32,LogLogisticAFT
BOAMP:17-167707,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2017-11-28,48.0,2021-11-28,0.019394299668187842,0.034199735656236796,Low,model-estimated recurrence probability,True,48.0,1,46.88,LogLogisticAFT
BOAMP:17-168569,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,GIS & Mapping,2017-11-29,48.0,2021-11-29,0.024245857129871706,0.042594056073104736,Low,duration imputed,False,72.0,1,50.39,LogLogisticAFT
BOAMP:17-171316,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Cybersecurity,2018-03-22,48.0,2022-03-22,0.024821135937043493,0.043585234461804956,Low,model-estimated recurrence probability,False,72.0,0,99.57,LogLogisticAFT
BOAMP:17-172862,SIREN:528848153,ALTER Public,528848153,,SIREN_ENRICHED,Digital Workplace & Collaboration,2017-12-08,72.0,2023-12-08,0.01966970170170501,0.034677942288298236,Low,model-estimated recurrence probability,False,72.0,0,102.99,LogLogisticAFT
BOAMP:17-173975,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2018-06-06,24.0,2020-06-06,0.02532105685715036,0.04444585708961912,Low,model-estimated recurrence probability,True,48.0,0,97.08,LogLogisticAFT
BOAMP:17-174760,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Cybersecurity,2018-01-30,48.0,2022-01-30,0.023443582143012343,0.041210296202708996,Low,duration imputed,False,35.0,0,101.25,LogLogisticAFT
BOAMP:17-173663,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Software & Applications,2017-12-16,60.0,2022-12-16,0.016967056110306244,0.02997619846398758,Low,model-estimated recurrence probability,True,48.0,0,102.73,LogLogisticAFT
BOAMP:17-176560,SIREN:285300018,Sdis de la Mayenne,285300018,,SIREN_ENRICHED,Cybersecurity,2018-03-06,24.0,2020-03-06,0.0323401928145689,0.05645939720101589,Low,model-estimated recurrence probability,False,35.0,1,32.26,LogLogisticAFT
BOAMP:17-177418,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,Telecom & Networks,2017-12-20,48.0,2021-12-20,0.02438321642178498,0.04283080005741957,Low,model-estimated recurrence probability,False,32.0,0,102.6,LogLogisticAFT
BOAMP:17-129614,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,Cybersecurity,2017-12-21,48.0,2021-12-21,0.024812329936956812,0.04357006879968117,Low,model-estimated recurrence probability,False,72.0,0,102.56,LogLogisticAFT
BOAMP:17-179962,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Telecom & Networks,2017-12-21,6.0,2018-06-21,0.038696071224563866,0.0672261528353848,Low,model-estimated recurrence probability,False,45.0,1,6.57,LogLogisticAFT
BOAMP:17-178496,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,Telecom & Networks,2017-12-21,48.0,2021-12-21,0.023029392864128084,0.04049522999052613,Low,duration imputed,False,32.0,0,102.56,LogLogisticAFT
BOAMP:17-179112,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2017-12-22,48.0,2021-12-22,0.030094141427807086,0.05262935409621816,Low,model-estimated recurrence probability,True,72.0,0,102.53,LogLogisticAFT
BOAMP:18-265,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Telecom & Networks,2018-06-27,12.0,2019-06-27,0.03625401686724883,0.06310179310138797,Low,model-estimated recurrence probability,False,32.0,0,96.39,LogLogisticAFT
BOAMP:18-546,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,Software & Applications,2018-04-25,24.0,2020-04-25,0.02532105685715036,0.04444585708961912,Low,model-estimated recurrence probability,False,48.0,0,98.46,LogLogisticAFT
BOAMP:18-2518,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-01-09,12.0,2019-01-09,0.04461811302205232,0.07716395618198213,Low,model-estimated recurrence probability,False,72.0,0,101.94,LogLogisticAFT
BOAMP:18-4239,SIREN:200067346,CA PORNIC AGGLO PAYS DE RETZ,200067346,,SIREN_ENRICHED,Cybersecurity,2018-03-19,12.0,2019-03-19,0.03688414325038314,0.06416748785453152,Low,model-estimated recurrence probability,False,35.0,0,99.67,LogLogisticAFT
BOAMP:18-6884,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-01-16,12.0,2019-01-16,0.04461811302205232,0.07716395618198213,Low,model-estimated recurrence probability,True,72.0,0,101.71,LogLogisticAFT
BOAMP:18-6138,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Software & Applications,2018-04-12,48.0,2022-04-12,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,True,48.0,0,98.88,LogLogisticAFT
BOAMP:18-3854,SIREN:218501914,VILLE DE LA ROCHE SUR YON,218501914,,SIREN_ENRICHED,Unknown,2018-04-05,3.0,2018-07-05,0.039078958539672914,0.06787140651587054,Low,model-estimated recurrence probability,False,44.0,0,99.11,LogLogisticAFT
BOAMP:18-8070,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,IT Services & Consulting,2018-01-18,36.0,2021-01-18,0.034345774338040536,0.0598681935246671,Low,model-estimated recurrence probability,False,72.0,0,101.64,LogLogisticAFT
BOAMP:18-8615,NAME:gcs esante pays loire,GCS eSanté Pays de la Loire,,,NAME,IT Services & Consulting,2018-06-04,48.0,2022-06-04,0.020211766991570235,0.03561858297207099,Low,duration imputed,False,72.0,0,97.14,LogLogisticAFT
BOAMP:18-8280,SIREN:248500589,LA ROCHE-SUR-YON AGGLOMERATION,248500589,,SIREN_ENRICHED,Software & Applications,2018-05-02,48.0,2022-05-02,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,False,48.0,0,98.23,LogLogisticAFT
BOAMP:18-8879,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2019-01-11,24.0,2021-01-11,0.03917380814709159,0.06803119149487658,Low,model-estimated recurrence probability,False,72.0,1,46.75,LogLogisticAFT
BOAMP:18-10415,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,Cybersecurity,2018-04-23,30.0,2020-10-23,0.03027592683602398,0.05293983471494923,Low,model-estimated recurrence probability,False,35.0,0,98.52,LogLogisticAFT
BOAMP:18-9170,SIREN:248500415,Communauté Communes La Chataigneraie,248500415,,SIREN_ENRICHED,Software & Applications,2018-06-28,48.0,2022-06-28,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,True,48.0,0,96.35,LogLogisticAFT
BOAMP:18-11225,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-01-27,48.0,2022-01-27,0.030104764096626213,0.05264749949444758,Low,model-estimated recurrence probability,True,72.0,1,49.64,LogLogisticAFT
BOAMP:18-12557,SIREN:381053768,La Cité des Congrès de Nantes,381053768,,SIREN_ENRICHED,Telecom & Networks,2018-01-28,12.0,2019-01-28,0.03625401686724883,0.06310179310138797,Low,model-estimated recurrence probability,False,32.0,0,101.31,LogLogisticAFT
BOAMP:18-12119,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2018-04-27,48.0,2022-04-27,0.0284425257336397,0.04980447694308887,Low,duration imputed,False,72.0,0,98.39,LogLogisticAFT
BOAMP:18-13131,NAME:cte communes erdre gesvres,Cté de Communes d'Erdre et Gesvres,,,NAME,Software & Applications,2018-01-29,39.0,2021-04-29,0.01520587837919063,0.02690162734333934,Low,model-estimated recurrence probability,True,48.0,0,101.28,LogLogisticAFT
BOAMP:18-13243,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,IT Services & Consulting,2018-04-17,48.0,2022-04-17,0.030104764096626213,0.05264749949444758,Low,model-estimated recurrence probability,False,72.0,0,98.72,LogLogisticAFT
BOAMP:18-14081,NAME:cdc pays saint gilles cx vie,CDC du Pays de Saint Gilles Cx de Vie,,,NAME,Software & Applications,2018-02-02,48.0,2022-02-02,0.013749826220866956,0.024353333855926973,Low,model-estimated recurrence probability,True,48.0,0,101.15,LogLogisticAFT
BOAMP:18-15680,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,IT Services & Consulting,2018-02-07,48.0,2022-02-07,0.030104764096626213,0.05264749949444758,Low,model-estimated recurrence probability,True,72.0,0,100.99,LogLogisticAFT
BOAMP:18-17886,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2018-05-31,12.0,2019-05-31,0.04461811302205232,0.07716395618198213,Low,model-estimated recurrence probability,False,72.0,0,97.27,LogLogisticAFT
BOAMP:18-18750,NAME:comsopgn,COMSOPGN,,,NAME,Telecom & Networks,2018-02-08,12.0,2019-02-08,0.025822833705490877,0.04530900447021824,Low,model-estimated recurrence probability,False,,0,100.95,LogLogisticAFT
BOAMP:18-18602,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2018-06-14,48.0,2022-06-14,0.030104764096626213,0.05264749949444758,Low,model-estimated recurrence probability,False,72.0,0,96.81,LogLogisticAFT
BOAMP:18-21470,NAME:ville evron,Ville d'Evron,,,NAME,Telecom & Networks,2018-06-05,48.0,2022-06-05,0.017312413982637942,0.03057811568555957,Low,model-estimated recurrence probability,False,32.0,0,97.11,LogLogisticAFT
BOAMP:18-22345,NAME:uniha gcs,UniHA GCS,,,NAME,IT Services & Consulting,2018-02-17,12.0,2019-02-17,0.031859928229823975,0.05564154868548543,Low,model-estimated recurrence probability,False,72.0,0,100.66,LogLogisticAFT
BOAMP:18-22305,NAME:uniha gcs,UniHA GCS,,,NAME,IT Services & Consulting,2018-02-17,12.0,2019-02-17,0.031859928229823975,0.05564154868548543,Low,model-estimated recurrence probability,False,72.0,0,100.66,LogLogisticAFT
BOAMP:18-25344,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,GIS & Mapping,2018-02-21,3.0,2018-05-21,0.03001799798285587,0.05249927890371908,Low,model-estimated recurrence probability,False,,0,100.53,LogLogisticAFT
BOAMP:18-25585,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,Telecom & Networks,2018-02-22,12.0,2019-02-22,0.03625401686724883,0.06310179310138797,Low,model-estimated recurrence probability,False,32.0,0,100.49,LogLogisticAFT
BOAMP:18-26430,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2019-01-11,48.0,2023-01-11,0.03011539039862432,0.052665650801009156,Low,model-estimated recurrence probability,True,72.0,1,46.75,LogLogisticAFT
BOAMP:18-26654,NAME:gip vendee numerique,GIP Vendée Numérique,,,NAME,Telecom & Networks,2019-07-01,48.0,2023-07-01,0.01635045496483367,0.028900730151900755,Low,duration imputed,False,32.0,0,84.26,LogLogisticAFT
BOAMP:18-26824,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Digital Workplace & Collaboration,2018-06-25,12.0,2019-06-25,0.038141763325635236,0.06629134408558535,Low,model-estimated recurrence probability,False,72.0,0,96.45,LogLogisticAFT
BOAMP:18-27476,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,Telecom & Networks,2018-06-01,12.0,2019-06-01,0.03625401686724883,0.06310179310138797,Low,model-estimated recurrence probability,False,32.0,1,4.63,LogLogisticAFT
BOAMP:18-29896,NAME:cnieg,CNIEG,,,NAME,IT Services & Consulting,2018-03-02,48.0,2022-03-02,0.020211766991570235,0.03561858297207099,Low,duration imputed,False,72.0,0,100.23,LogLogisticAFT
BOAMP:18-28651,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-03-03,60.0,2023-03-03,0.026373130778969522,0.04625484434510774,Low,model-estimated recurrence probability,True,72.0,0,100.2,LogLogisticAFT
BOAMP:18-28473,NAME:ademe,ADEME,,,NAME,IT Services & Consulting,2018-03-03,12.0,2019-03-03,0.031859928229823975,0.05564154868548543,Low,model-estimated recurrence probability,False,72.0,0,100.2,LogLogisticAFT
BOAMP:18-30222,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Digital Workplace & Collaboration,2018-07-12,12.0,2019-07-12,0.038141763325635236,0.06629134408558535,Low,model-estimated recurrence probability,False,72.0,0,95.89,LogLogisticAFT
BOAMP:18-30024,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,Software & Applications,2018-10-15,60.0,2023-10-15,0.016973126250825143,0.029986780788282097,Low,model-estimated recurrence probability,False,48.0,0,92.77,LogLogisticAFT
BOAMP:18-32739,SIREN:214400558,Commune de La Baule,214400558,,SIREN_ENRICHED,Telecom & Networks,2018-03-08,12.0,2019-03-08,0.03625401686724883,0.06310179310138797,Low,model-estimated recurrence probability,False,32.0,0,100.03,LogLogisticAFT
BOAMP:18-31687,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Software & Applications,2018-06-28,48.0,2022-06-28,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,False,48.0,0,96.35,LogLogisticAFT
BOAMP:18-31507,NAME:laval spla,LAVAL SPLA,,,NAME,Unknown,2018-05-14,11.0,2019-04-14,0.025502393690602143,0.044757866848499805,Low,model-estimated recurrence probability,False,45.0,0,97.83,LogLogisticAFT
BOAMP:18-34848,NAME:spic arena loire trelaze,SPIC - ARENA LOIRE TRELAZE,,,NAME,Unknown,2018-03-14,48.0,2022-03-14,0.015960617029641133,0.028220245336928684,Low,duration imputed,False,79.0,0,99.84,LogLogisticAFT
BOAMP:18-35039,SIREN:180043010,Réseau Canopé,180043010,,SIREN_ENRICHED,Unknown,2018-09-11,12.0,2019-09-11,0.03541913665407437,0.061688220029829544,Low,model-estimated recurrence probability,False,79.0,0,93.89,LogLogisticAFT
BOAMP:18-35804,NAME:ccir pays loire,CCIR Pays de la Loire,,,NAME,IT Hardware & Equipment,2018-03-16,48.0,2022-03-16,0.017214184206454375,0.030406945996763413,Low,duration imputed,False,30.0,0,99.77,LogLogisticAFT
BOAMP:18-37425,SIREN:130029747,Université de Nantes,130029747,,SIREN_ENRICHED,IT Services & Consulting,2018-07-03,48.0,2022-07-03,0.030104764096626213,0.05264749949444758,Low,model-estimated recurrence probability,False,72.0,0,96.19,LogLogisticAFT
BOAMP:18-36652,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,Software & Applications,2018-03-20,48.0,2022-03-20,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,True,48.0,0,99.64,LogLogisticAFT
BOAMP:18-38804,SIREN:214400558,Commune de La Baule,214400558,,SIREN_ENRICHED,Telecom & Networks,2018-03-20,48.0,2022-03-20,0.023037581040799116,0.04050937070865901,Low,duration imputed,False,32.0,0,99.64,LogLogisticAFT
BOAMP:18-38591,SIREN:214401846,Commune de Saint-Nazaire,214401846,,SIREN_ENRICHED,Software & Applications,2018-03-21,48.0,2022-03-21,0.019401221042040562,0.03421175640503915,Low,model-estimated recurrence probability,True,48.0,0,99.61,LogLogisticAFT
