contract_id,source,buyer_key,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id
DECP:2444006440001320220524101600,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2022-07-13,16.0,1,11.89,90000.0,decp_jaccard,DECP:2444006440001320220524101603
DECP:2644001360047120222022S1218600,DECP,SIRET:26440013600471,72,CAT07,Digital Workplace & Collaboration,2022-07-13,12.0,0,29.63,139391.65,none,
DECP:284400017000182022WksDlQxUE400,DECP,SIRET:28440001700018,72,CAT02,IT Services & Consulting,2022-07-13,12.0,0,29.63,20000.0,none,
DECP:20005433600017202202000,DECP,SIRET:20005433600017,32,CAT04,Telecom & Networks,2022-07-15,1.0,0,29.57,32919.0,none,
DECP:25850022200033202222SV12000,DECP,SIRET:25850022200033,72,CAT02,IT Services & Consulting,2022-07-18,17.0,0,29.47,157390.0,none,
DECP:244400404001292022F00120,DECP,SIRET:24440040400129,48,CAT01,Software & Applications,2022-07-18,48.0,0,29.47,,none,
DECP:244400537000352022M050300,DECP,SIRET:24440053700035,72,CAT02,IT Services & Consulting,2022-07-18,18.0,0,29.47,85350.0,none,
DECP:214401846000162022050309MV00,DECP,SIRET:21440184600016,48,CAT01,Software & Applications,2022-07-20,48.0,0,29.4,250000.0,none,
DECP:244400644000132022050309MV00,DECP,SIRET:24440064400013,48,CAT01,Software & Applications,2022-07-20,48.0,0,29.4,300000.0,none,
DECP:314684960000452022222C0206200,DECP,SIRET:31468496000045,72,CAT02,IT Services & Consulting,2022-07-21,18.0,1,16.26,180000.0,decp_jaccard,DECP:31468496000045202323SEE229200
DECP:2672001600001320222022S1212800,DECP,SIRET:26720016000013,72,CAT03,Cybersecurity,2022-07-21,48.0,0,29.37,390000.0,none,
DECP:775604853000412022otnSWJ-u4C00,DECP,SIRET:77560485300041,72,CAT02,IT Services & Consulting,2022-07-21,26.0,0,29.37,102344.0,none,
DECP:224400028000112022S00021,DECP,SIRET:22440002800011,72,CAT02,IT Services & Consulting,2022-07-22,48.0,0,29.34,,none,
DECP:214903536000162022faa7l0000059,DECP,SIRET:21490353600016,32,CAT04,Telecom & Networks,2022-07-22,4.0,0,29.34,166389.22,none,
DECP:244400404001292022F00030,DECP,SIRET:24440040400129,48,CAT01,Software & Applications,2022-07-22,48.0,0,29.34,,none,
DECP:234400034000262022F00067,DECP,SIRET:23440003400026,48,CAT01,Software & Applications,2022-07-22,48.0,0,29.34,,none,
DECP:21440026900012202222S00150100,DECP,SIRET:21440026900012,32,CAT04,Telecom & Networks,2022-07-22,4.0,0,29.34,9697.0,none,
DECP:21440026900012202222S00150400,DECP,SIRET:21440026900012,32,CAT04,Telecom & Networks,2022-07-22,5.0,0,29.34,5930.0,none,
DECP:200083228000112022ASG17100,DECP,SIRET:20008322800011,72,CAT02,IT Services & Consulting,2022-07-25,36.0,0,29.24,122520.0,none,
DECP:244900015000112022G22065P00000,DECP,SIRET:24490001500011,72,CAT02,IT Services & Consulting,2022-07-26,26.0,0,29.2,171175.0,none,
DECP:278500012001842022S00089,DECP,SIRET:27850001200184,72,CAT02,IT Services & Consulting,2022-07-26,8.0,0,29.2,,none,
DECP:224400028000112022S00020,DECP,SIRET:22440002800011,32,CAT04,Telecom & Networks,2022-07-26,48.0,0,29.2,,none,
DECP:5151637490001020222022F1555900,DECP,SIRET:51516374900010,32,CAT04,Telecom & Networks,2022-07-26,6.0,1,1.45,37313.85,decp_jaccard,DECP:5151637490001020222022F1535800
DECP:214900995000172019V1902402,DECP,SIRET:21490099500017,32,CAT04,Telecom & Networks,2022-07-28,48.0,0,29.14,600000.0,none,
DECP:3852903090045420222022S1592800,DECP,SIRET:38529030900454,72,CAT07,Digital Workplace & Collaboration,2022-07-29,60.0,0,29.11,2200000.0,none,
DECP:2444006440001320220114113100,DECP,SIRET:24440064400013,72,CAT02,IT Services & Consulting,2022-07-29,48.0,0,29.11,280000.0,none,
DECP:31468496000045202222M8700100,DECP,SIRET:31468496000045,72,CAT07,Digital Workplace & Collaboration,2022-08-01,77.0,0,29.01,1691657.0,none,
DECP:2672001600001320222022S1275500,DECP,SIRET:26720016000013,72,CAT02,IT Services & Consulting,2022-08-03,48.0,0,28.94,132000.0,none,
DECP:482414216000442022CDB180000000,DECP,SIRET:48241421600044,32,CAT04,Telecom & Networks,2022-08-03,2.0,0,28.94,,none,
DECP:2672001600001320222022F1275600,DECP,SIRET:26720016000013,48,CAT01,Software & Applications,2022-08-03,48.0,0,28.94,26000.0,none,
DECP:1944010060001120222022F1318100,DECP,SIRET:19440100600011,48,CAT01,Software & Applications,2022-08-03,8.0,0,28.94,1769308.85,none,
DECP:218500189000122022qtorm0000000,DECP,SIRET:21850018900012,72,CAT08,Data & AI,2022-08-03,6.0,0,28.94,15000.0,none,
DECP:214900078000122022220340402,DECP,SIRET:21490007800012,35,CAT03,Cybersecurity,2022-08-04,48.0,0,28.91,200000.0,none,
