uid,acheteur_id,cpv_div2,source_date_notification,declared_duration_months,renewal_uid,event,observed_duration_months,gap_months,text_similarity,match_score,is_censored,censoring_date
254401243000122024S00016,25440124300012,72,2024-04-30,48.0,,0,8.05,,,,1,2024-12-31
288500010000132020PN190100,28850001000013,35,2020-02-14,8.0,,0,58.54,,,,1,2024-12-31
288500010000132022MA221101,28850001000013,35,2022-06-14,12.0,,0,30.58,,,,1,2024-12-31
288500010000132022MA221102,28850001000013,35,2022-06-14,12.0,,0,30.58,,,,1,2024-12-31
288500010000132023MA23130200,28850001000013,35,2023-08-03,1.0,,0,16.95,,,,1,2024-12-31
288500010000132023MA23130100,28850001000013,35,2023-08-24,1.0,,0,16.26,,,,1,2024-12-31
288500010000132023MA23130101,28850001000013,35,2023-08-24,1.0,,0,16.26,,,,1,2024-12-31
288500010000132023MA231600,28850001000013,35,2023-11-20,8.0,,0,13.37,,,,1,2024-12-31
28850001000013241016886,28850001000013,35,2024-04-30,48.0,,0,8.05,,,,1,2024-12-31
214401432000152019190550100,21440143200015,48,2019-11-06,84.0,,0,61.83,,,,1,2024-12-31
214401432000152019190590100,21440143200015,48,2019-12-09,12.0,,0,60.74,,,,1,2024-12-31
214401432000152020200060100,21440143200015,48,2020-03-05,48.0,,0,57.88,,,,1,2024-12-31
214401432000152020200060200,21440143200015,48,2020-03-05,48.0,,0,57.88,,,,1,2024-12-31
214401432000152020200140100,21440143200015,48,2020-06-10,60.0,,0,54.7,,,,1,2024-12-31
214401432000152020200270100,21440143200015,48,2020-11-02,48.0,,0,49.93,,,,1,2024-12-31
214401432000152021200430100,21440143200015,48,2021-01-05,12.0,,0,47.83,,,,1,2024-12-31
214401432000152021200430200,21440143200015,48,2021-01-05,12.0,,0,47.83,,,,1,2024-12-31
214401432000152021200430300,21440143200015,48,2021-01-05,12.0,,0,47.83,,,,1,2024-12-31
214401432000152021210550100,21440143200015,48,2021-10-04,12.0,,0,38.9,,,,1,2024-12-31
2144014320001520242303901,21440143200015,48,2024-02-01,48.0,,0,10.97,,,,1,2024-12-31
214401432000152304301,21440143200015,48,2024-02-21,72.0,,0,10.32,,,,1,2024-12-31
21440143200015230430100,21440143200015,48,2024-02-21,72.0,,0,10.32,,,,1,2024-12-31
2144014320001520242400601,21440143200015,48,2024-04-29,12.0,,0,8.08,,,,1,2024-12-31
214401432000152024240060100,21440143200015,48,2024-04-29,12.0,,0,8.08,,,,1,2024-12-31
45045211500030202426twr0000000,45045211500030,35,2024-04-26,12.0,,0,8.18,,,,1,2024-12-31
482414216000442022CDB-06000000,48241421600044,72,2022-03-29,12.0,,0,33.11,,,,1,2024-12-31
482414216000442022CDB-07000000,48241421600044,72,2022-03-29,12.0,,0,33.11,,,,1,2024-12-31
482414216000442022DAF-03000000,48241421600044,72,2022-03-31,48.0,,0,33.05,,,,1,2024-12-31
482414216000442022igzq30000000,48241421600044,72,2022-05-25,48.0,,0,31.24,,,,1,2024-12-31
482414216000442022CDB220000000,48241421600044,72,2022-12-19,10.0,482414216000442022CDB200000000,1,9.86,9.86,0.647,0.746,0,
482414216000442022CDB230000000,48241421600044,72,2022-12-19,10.0,482414216000442022CDB200000000,1,9.86,9.86,0.647,0.746,0,
482414216000442022CDB240000000,48241421600044,72,2022-12-19,10.0,482414216000442022CDB200000000,1,9.86,9.86,0.647,0.746,0,
482414216000442023DAF-02000000,48241421600044,72,2023-06-12,48.0,,0,18.66,,,,1,2024-12-31
48241421600044202399ecc0000000,48241421600044,72,2023-10-02,36.0,,0,14.98,,,,1,2024-12-31
48241421600044202332s5x0000000,48241421600044,72,2023-10-04,36.0,,0,14.91,,,,1,2024-12-31
482414216000442022CDB200000000,48241421600044,72,2023-10-15,10.0,,0,14.55,,,,1,2024-12-31
482414216000442023DT-020000000,48241421600044,72,2024-04-26,48.0,,0,8.18,,,,1,2024-12-31
214401796000882023VIDEO-TRVX,21440179600088,35,2024-04-23,2.0,,0,8.28,,,,1,2024-12-31
225300011000152024008800,22530001100015,32,2024-04-23,48.0,,0,8.28,,,,1,2024-12-31
20005433600017202398068600,20005433600017,35,2023-11-27,12.0,,0,13.14,,,,1,2024-12-31
20005433600017241014400,20005433600017,35,2024-04-22,11.0,,0,8.31,,,,1,2024-12-31
278500012001842022S00089,27850001200184,72,2022-07-26,8.0,,0,29.2,,,,1,2024-12-31
278500012001842023S00061,27850001200184,72,2023-11-30,24.0,,0,13.04,,,,1,2024-12-31
278500012001842023S00177,27850001200184,72,2024-01-02,24.0,,0,11.96,,,,1,2024-12-31
2785000120018400210,27850001200184,72,2024-04-22,19.0,,0,8.31,,,,1,2024-12-31
21440035000010202401181439,21440035000010,72,2023-10-19,60.0,,0,14.42,,,,1,2024-12-31
2144003500001020240118143900,21440035000010,72,2023-10-19,60.0,,0,14.42,,,,1,2024-12-31
21440035000010202401181220,21440035000010,72,2024-01-02,48.0,,0,11.96,,,,1,2024-12-31
2144003500001020240118122000,21440035000010,72,2024-01-02,48.0,,0,11.96,,,,1,2024-12-31
2144003500001020240118122000,21440035000010,72,2024-01-02,48.0,,0,11.96,,,,1,2024-12-31
21440035000010202400831IN,21440035000010,72,2024-04-18,36.0,,0,8.44,,,,1,2024-12-31
21440035000010202400831IN00,21440035000010,72,2024-04-18,36.0,,0,8.44,,,,1,2024-12-31
214903288000142024011L00,21490328800014,48,2024-04-17,48.0,,0,8.48,,,,1,2024-12-31
265300236000142020S00026,26530023600014,72,2020-05-06,44.0,,0,55.85,,,,1,2024-12-31
265300236000142020S00027,26530023600014,72,2020-05-06,44.0,,0,55.85,,,,1,2024-12-31
265300236000142024018000000000,26530023600014,72,2024-04-17,12.0,,0,8.48,,,,1,2024-12-31
214900995000172019V1805000,21490099500017,48,2019-01-03,48.0,,0,71.91,,,,1,2024-12-31
214900995000172019V1908000,21490099500017,48,2019-12-13,36.0,214900995000172022V2203300,1,35.38,35.38,0.455,0.587,0,
214900995000172019V1805001,21490099500017,48,2020-02-12,24.0,214900995000172019V1805003,1,23.0,23.0,1.0,0.95,0,
214900995000172019V1805002,21490099500017,48,2021-03-10,36.0,,0,45.73,,,,1,2024-12-31
214900995000172021V2104200,21490099500017,48,2021-08-05,60.0,,0,40.87,,,,1,2024-12-31
214900995000172021V21042R00,21490099500017,48,2021-08-05,60.0,,0,40.87,,,,1,2024-12-31
214900995000172021V21042R01,21490099500017,48,2021-12-02,60.0,,0,36.96,,,,1,2024-12-31
214900995000172019V1805003,21490099500017,48,2022-01-12,48.0,,0,35.61,,,,1,2024-12-31
214900995000172022V2203300,21490099500017,48,2022-11-24,36.0,,0,25.23,,,,1,2024-12-31
214900995000172024V25013,21490099500017,48,2024-04-16,48.0,,0,8.51,,,,1,2024-12-31
22490001900015169719401809100,22490001900015,32,2023-10-03,3.0,,0,14.95,,,,1,2024-12-31
22490001900015171940370902400,22490001900015,32,2024-04-16,2.0,,0,8.51,,,,1,2024-12-31
25850022200033202424PS016,25850022200033,48,2024-03-07,36.0,,0,9.82,,,,1,2024-12-31
25850022200033202426C028,25850022200033,48,2024-04-16,48.0,,0,8.51,,,,1,2024-12-31
529260903000162021SOPRAF000300,52926090300016,32,2021-05-10,5.0,,0,43.73,,,,1,2024-12-31
529260903000162021SOPRAF3600,52926090300016,32,2021-09-23,1.0,,0,39.26,,,,1,2024-12-31
529260903000162022SOPRAF000301,52926090300016,32,2022-05-25,4.0,,0,31.24,,,,1,2024-12-31
5292609030001624SOPRAF0003,52926090300016,32,2024-04-15,4.0,,0,8.54,,,,1,2024-12-31
5292609030001624SOPRAF000300,52926090300016,32,2024-04-15,4.0,,0,8.54,,,,1,2024-12-31
21440201800011202178033900,21440201800011,32,2021-04-15,24.0,,0,44.55,,,,1,2024-12-31
21440201800011202288221200,21440201800011,32,2022-08-30,48.0,,0,28.06,,,,1,2024-12-31
21440201800011241013487,21440201800011,32,2024-04-11,48.0,,0,8.67,,,,1,2024-12-31
247200629000762025BG0004,24720062900076,32,2024-04-10,48.0,,0,8.71,,,,1,2024-12-31
247200629000762025BG0004,24720062900076,32,2024-04-10,48.0,,0,8.71,,,,1,2024-12-31
247200629000762025BG0004,24720062900076,32,2024-04-10,48.0,,0,8.71,,,,1,2024-12-31
214900078000122022220340200000,21490007800012,35,2022-06-17,48.0,,0,30.49,,,,1,2024-12-31
214900078000122022220340101,21490007800012,35,2022-06-17,48.0,,0,30.49,,,,1,2024-12-31
214900078000122022220340100000,21490007800012,35,2022-06-17,48.0,,0,30.49,,,,1,2024-12-31
214900078000122022220340100,21490007800012,35,2022-06-17,48.0,,0,30.49,,,,1,2024-12-31
214900078000122022220340200,21490007800012,35,2022-06-17,48.0,,0,30.49,,,,1,2024-12-31
214900078000122022220340203,21490007800012,35,2022-07-07,48.0,,0,29.83,,,,1,2024-12-31
214900078000122022220340202,21490007800012,35,2022-07-07,48.0,,0,29.83,,,,1,2024-12-31
214900078000122022220340201,21490007800012,35,2022-07-07,48.0,,0,29.83,,,,1,2024-12-31
214900078000122022220340402,21490007800012,35,2022-08-04,48.0,,0,28.91,,,,1,2024-12-31
214900078000122022220340400,21490007800012,35,2022-08-04,48.0,,0,28.91,,,,1,2024-12-31
214900078000122022220340401,21490007800012,35,2022-08-04,48.0,,0,28.91,,,,1,2024-12-31
214900078000122022220340103,21490007800012,35,2023-03-31,48.0,,0,21.06,,,,1,2024-12-31
214900078000122022220340102,21490007800012,35,2023-03-31,48.0,,0,21.06,,,,1,2024-12-31
214900078000122023230380101,21490007800012,35,2023-07-19,37.0,,0,17.44,,,,1,2024-12-31
214900078000122023230380100000,21490007800012,35,2023-07-19,36.0,,0,17.44,,,,1,2024-12-31
2149000780001220222203402,21490007800012,35,2024-03-22,48.0,,0,9.33,,,,1,2024-12-31
214900078000122024G24007P,21490007800012,35,2024-04-09,48.0,,0,8.74,,,,1,2024-12-31
2772000360019620191903500,27720003600196,72,2019-06-14,48.0,,0,66.59,,,,1,2024-12-31
2772000360019620222200600,27720003600196,72,2022-03-21,9.0,,0,33.38,,,,1,2024-12-31
2772000360019620232300300,27720003600196,72,2023-02-22,12.0,,0,22.27,,,,1,2024-12-31
277200036001962024240101,27720003600196,72,2024-04-08,12.0,,0,8.77,,,,1,2024-12-31
27720003600196202424010100,27720003600196,72,2024-04-08,12.0,,0,8.77,,,,1,2024-12-31
391722881000522018r9MOt9llsN00,39172288100052,72,2019-02-11,4.0,,0,70.63,,,,1,2024-12-31
391722881000522019gcKKLkh2OM00,39172288100052,72,2019-12-24,3.0,,0,60.25,,,,1,2024-12-31
391722881000522019I8Es_cNNHf00,39172288100052,72,2020-07-29,3.0,,0,53.09,,,,1,2024-12-31
391722881000522019_iky6yLPLm00,39172288100052,72,2020-08-03,1.0,,0,52.92,,,,1,2024-12-31
391722881000522020ZwGKXrJV4w00,39172288100052,72,2020-08-17,36.0,,0,52.46,,,,1,2024-12-31
391722881000522021TUhGCDeTKJ00,39172288100052,72,2021-01-05,36.0,,0,47.83,,,,1,2024-12-31
391722881000522020H86aERUz5s00,39172288100052,72,2021-01-06,72.0,,0,47.8,,,,1,2024-12-31
391722881000522020JizE6PLF1y00,39172288100052,72,2021-01-18,24.0,,0,47.4,,,,1,2024-12-31
391722881000522019_rKnWR6_3000,39172288100052,72,2021-02-16,60.0,,0,46.45,,,,1,2024-12-31
391722881000522019_rKnWR6_3000,39172288100052,72,2021-02-16,60.0,,0,46.45,,,,1,2024-12-31
391722881000522019_rKnWR6_3000,39172288100052,72,2021-02-16,60.0,,0,46.45,,,,1,2024-12-31
391722881000522021cVPO7YUw4000,39172288100052,72,2021-12-15,36.0,,0,36.53,,,,1,2024-12-31
391722881000522022FXi5BiXTSn00,39172288100052,72,2022-01-21,24.0,,0,35.32,,,,1,2024-12-31
391722881000522022k34zRNFWyb00,39172288100052,72,2022-02-16,48.0,,0,34.46,,,,1,2024-12-31
391722881000522022173OODtZ6y00,39172288100052,72,2022-02-21,60.0,,0,34.3,,,,1,2024-12-31
391722881000522022JipAmrr2hb00,39172288100052,72,2022-02-21,48.0,,0,34.3,,,,1,2024-12-31
391722881000522022fAcwbF5_7o00,39172288100052,72,2022-04-28,58.0,,0,32.13,,,,1,2024-12-31
391722881000522022gZccAGoDbt00,39172288100052,72,2022-09-01,48.0,,0,27.99,,,,1,2024-12-31
391722881000522023KNXPgOSGE800,39172288100052,72,2023-01-12,36.0,,0,23.62,,,,1,2024-12-31
3917228810005220236UeZnpWzug00,39172288100052,72,2023-02-13,48.0,,0,22.57,,,,1,2024-12-31
391722881000522023prk3aLZCn300,39172288100052,72,2023-04-17,48.0,,0,20.5,,,,1,2024-12-31
391722881000522023PAN-22-01L00,39172288100052,72,2023-04-17,48.0,,0,20.5,,,,1,2024-12-31
391722881000522023PAN-22-0100,39172288100052,72,2023-04-17,48.0,,0,20.5,,,,1,2024-12-31
391722881000522023Og-0k-R4YE00,39172288100052,72,2023-06-20,48.0,,0,18.4,,,,1,2024-12-31
391722881000522023AbJAXTHBhG00,39172288100052,72,2023-06-20,48.0,,0,18.4,,,,1,2024-12-31
391722881000522024fyTLBw4vbR00,39172288100052,72,2024-04-03,18.0,,0,8.94,,,,1,2024-12-31
200054302000192020021HTDEBIT00,20005430200019,72,2020-03-18,36.0,200054302000192020021HTDEBIT01,1,35.12,35.12,1.0,0.956,0,
20005430200019202070908500,20005430200019,72,2020-03-19,36.0,200054302000192020021HTDEBIT01,1,35.09,35.09,0.8,0.814,0,
200054302000192020021HTDEBIT01,20005430200019,72,2023-02-20,48.0,,0,22.34,,,,1,2024-12-31
200054302000192410094531,20005430200019,72,2024-04-02,48.0,,0,8.97,,,,1,2024-12-31
200072254000102023MAM0100,20007225400010,32,2023-06-30,9.0,200072254000102023MAM01,1,8.74,8.74,1.0,0.987,0,
200072254000102023MAM01,20007225400010,32,2024-03-22,9.0,,0,9.33,,,,1,2024-12-31
2144004750001520180bbKx6pwvK00,21440047500015,48,2019-02-15,48.0,21440047500015202243-k4ATO0F00,1,44.02,44.02,0.3,0.311,0,
21440047500015202062Q8h1LTEX00,21440047500015,48,2020-05-28,36.0,,0,55.12,,,,1,2024-12-31
2144004750001520207CfAxZQwna00,21440047500015,48,2020-05-28,36.0,,0,55.12,,,,1,2024-12-31
214400475000152022kC2ApVaZGm00,21440047500015,48,2022-06-16,48.0,,0,30.52,,,,1,2024-12-31
21440047500015202243-k4ATO0F00,21440047500015,48,2022-10-17,12.0,2144004750001520245y7wL9DtCK00,1,17.15,17.15,0.435,0.347,0,
2144004750001520245y7wL9DtCK00,21440047500015,48,2024-03-22,48.0,,0,9.33,,,,1,2024-12-31
234400034000262019S00142,23440003400026,72,2020-01-17,48.0,234400034000262023S00211,1,44.48,44.48,0.429,0.424,0,
234400034000262020S00011,23440003400026,72,2020-02-20,36.0,,0,58.34,,,,1,2024-12-31
234400034000262020S00054,23440003400026,72,2020-02-21,12.0,,0,58.31,,,,1,2024-12-31
234400034000262020S00055,23440003400026,72,2020-02-24,22.0,234400034000262021S00348,1,21.02,21.02,0.367,0.508,0,
234400034000262020S00067,23440003400026,72,2020-03-24,16.0,,0,57.26,,,,1,2024-12-31
234400034000262020S00017,23440003400026,72,2020-03-30,48.0,234400034000262023S00211,1,42.08,42.08,0.394,0.28,0,
234400034000262020S00027,23440003400026,72,2020-03-31,36.0,,0,57.03,,,,1,2024-12-31
234400034000262020S00048,23440003400026,72,2020-04-06,48.0,,0,56.83,,,,1,2024-12-31
234400034000262020S00056,23440003400026,72,2020-05-13,24.0,234400034000262022S00041,1,23.98,23.98,0.342,0.539,0,
234400034000262020S00061,23440003400026,72,2020-06-02,48.0,,0,54.96,,,,1,2024-12-31
234400034000262020S00066,23440003400026,72,2020-06-11,48.0,,0,54.66,,,,1,2024-12-31
234400034000262020S00156,23440003400026,72,2020-10-29,48.0,,0,50.07,,,,1,2024-12-31
234400034000262020S00170,23440003400026,72,2020-11-10,48.0,,0,49.67,,,,1,2024-12-31
234400034000262020S00171,23440003400026,72,2020-11-10,48.0,,0,49.67,,,,1,2024-12-31
234400034000262020S00165,23440003400026,72,2020-11-24,48.0,,0,49.21,,,,1,2024-12-31
234400034000262020S00167,23440003400026,72,2021-01-11,24.0,,0,47.63,,,,1,2024-12-31
234400034000262020S00192,23440003400026,72,2021-01-28,24.0,234400034000262023S00030,1,28.02,28.02,0.303,0.311,0,
234400034000262020S00188,23440003400026,72,2021-02-02,48.0,,0,46.91,,,,1,2024-12-31
234400034000262021S00149,23440003400026,72,2021-04-16,48.0,,0,44.51,,,,1,2024-12-31
234400034000262021S00139,23440003400026,72,2021-06-14,48.0,,0,42.58,,,,1,2024-12-31
234400034000262021S00065,23440003400026,72,2021-06-25,48.0,,0,42.21,,,,1,2024-12-31
234400034000262021S00088,23440003400026,72,2021-06-30,48.0,,0,42.05,,,,1,2024-12-31
234400034000262021S00066,23440003400026,72,2021-06-30,48.0,,0,42.05,,,,1,2024-12-31
234400034000262021S00360,23440003400026,72,2021-11-25,48.0,,0,37.19,,,,1,2024-12-31
234400034000262021S00347,23440003400026,72,2021-11-25,48.0,,0,37.19,,,,1,2024-12-31
234400034000262021S00346,23440003400026,72,2021-11-25,48.0,,0,37.19,,,,1,2024-12-31
234400034000262021S00348,23440003400026,72,2021-11-25,48.0,,0,37.19,,,,1,2024-12-31
234400034000262021S00365,23440003400026,72,2021-12-15,48.0,,0,36.53,,,,1,2024-12-31
234400034000262021S00372,23440003400026,72,2022-01-10,48.0,,0,35.68,,,,1,2024-12-31
234400034000262021S00356,23440003400026,72,2022-01-12,48.0,,0,35.61,,,,1,2024-12-31
234400034000262022S00041,23440003400026,72,2022-05-13,48.0,,0,31.64,,,,1,2024-12-31
234400034000262022S00019,23440003400026,72,2022-05-17,48.0,,0,31.5,,,,1,2024-12-31
234400034000262022S00051,23440003400026,72,2022-05-20,24.0,,0,31.41,,,,1,2024-12-31
234400034000262022S00057,23440003400026,72,2022-06-21,48.0,,0,30.35,,,,1,2024-12-31
234400034000262022S00081,23440003400026,72,2022-07-07,12.0,,0,29.83,,,,1,2024-12-31
234400034000262022S00082,23440003400026,72,2022-07-08,24.0,,0,29.8,,,,1,2024-12-31
234400034000262023S00004,23440003400026,72,2023-03-30,5.0,,0,21.09,,,,1,2024-12-31
234400034000262023S00030,23440003400026,72,2023-05-31,48.0,,0,19.05,,,,1,2024-12-31
234400034000262023S00211,23440003400026,72,2023-10-02,48.0,,0,14.98,,,,1,2024-12-31
234400034000262024S00012,23440003400026,72,2023-12-26,48.0,,0,12.19,,,,1,2024-12-31
234400034000262024S00010,23440003400026,72,2023-12-26,12.0,,0,12.19,,,,1,2024-12-31
234400034000262024S00006,23440003400026,72,2024-02-13,48.0,,0,10.58,,,,1,2024-12-31
234400034000262024S00055,23440003400026,72,2024-03-12,36.0,,0,9.66,,,,1,2024-12-31
234400034000262024S00054,23440003400026,72,2024-03-12,36.0,,0,9.66,,,,1,2024-12-31
234400034000262024S00053,23440003400026,72,2024-03-12,36.0,,0,9.66,,,,1,2024-12-31
234400034000262024S00052,23440003400026,72,2024-03-12,36.0,,0,9.66,,,,1,2024-12-31
234400034000262024S00056,23440003400026,72,2024-03-18,36.0,,0,9.46,,,,1,2024-12-31
21720181300011202413335,21720181300011,72,2024-01-30,48.0,,0,11.04,,,,1,2024-12-31
217201813000112024133343,21720181300011,72,2024-02-23,36.0,,0,10.25,,,,1,2024-12-31
21720181300011202413334300,21720181300011,72,2024-02-23,36.0,,0,10.25,,,,1,2024-12-31
21720181300011202413371,21720181300011,72,2024-03-15,48.0,,0,9.56,,,,1,2024-12-31
2172018130001120241337100,21720181300011,72,2024-03-15,48.0,,0,9.56,,,,1,2024-12-31
20005438500014201900180000,20005438500014,32,2019-07-02,12.0,,0,66.0,,,,1,2024-12-31
20005438500014202100540000,20005438500014,32,2021-07-13,36.0,,0,41.62,,,,1,2024-12-31
2000543850001424-24017-00,20005438500014,32,2024-03-08,36.0,,0,9.79,,,,1,2024-12-31
55655032500030202396530200,55655032500030,32,2023-09-06,14.0,,0,15.83,,,,1,2024-12-31
55655032500030202396530400,55655032500030,32,2023-09-06,14.0,,0,15.83,,,,1,2024-12-31
5565503250003024100631516,55655032500030,32,2024-03-07,15.0,,0,9.82,,,,1,2024-12-31
200083236000142024CCA03,20008323600014,72,2024-03-05,48.0,,0,9.89,,,,1,2024-12-31
20007116500118202525A01801,20007116500118,48,2024-03-04,120.0,,0,9.92,,,,1,2024-12-31
20007116500167202525A01801,20007116500167,48,2024-03-04,120.0,,0,9.92,,,,1,2024-12-31
20008213900011202525V01001,20008213900011,48,2024-03-04,50.0,,0,9.92,,,,1,2024-12-31
389106865000142024G1Yy73E0-m00,38910686500014,72,2024-02-28,120.0,,0,10.09,,,,1,2024-12-31
389106865000142024kQZo8jKGEQ00,38910686500014,72,2024-02-28,120.0,,0,10.09,,,,1,2024-12-31
248500191000232023_55_M_COM000,24850019100023,72,2024-02-27,60.0,,0,10.12,,,,1,2024-12-31
200043115000192023070000000000,20004311500019,72,2024-02-21,24.0,,0,10.32,,,,1,2024-12-31
244400537000352022M050300,24440053700035,72,2022-07-18,18.0,,0,29.47,,,,1,2024-12-31
244400537000352022M050100,24440053700035,72,2022-09-09,18.0,,0,27.73,,,,1,2024-12-31
244400537000352022M050200,24440053700035,72,2022-09-09,18.0,,0,27.73,,,,1,2024-12-31
244400537000352022M050400,24440053700035,72,2022-09-09,18.0,,0,27.73,,,,1,2024-12-31
244400537000352023M17,24440053700035,72,2024-02-21,12.0,,0,10.32,,,,1,2024-12-31
244400537000352023M1700,24440053700035,72,2024-02-21,12.0,,0,10.32,,,,1,2024-12-31
26490044000019202420237055,26490044000019,72,2024-02-20,48.0,,0,10.35,,,,1,2024-12-31
28440002500011201965176200,28440002500011,72,2019-06-14,12.0,,0,66.59,,,,1,2024-12-31
28440002500011202420240201,28440002500011,72,2024-02-19,48.0,,0,10.38,,,,1,2024-12-31
284400025000112025611,28440002500011,72,2024-02-19,48.0,,0,10.38,,,,1,2024-12-31
2844000250002924-1037071,28440002500029,72,2024-01-30,24.0,,0,11.04,,,,1,2024-12-31
2844000250002924999897,28440002500029,72,2024-02-19,48.0,,0,10.38,,,,1,2024-12-31
775604853000412019a7quqE9R4800,77560485300041,72,2019-05-07,12.0,,0,67.84,,,,1,2024-12-31
775604853000412019IPt5qzsUlK00,77560485300041,72,2019-07-09,48.0,,0,65.77,,,,1,2024-12-31
775604853000412018hR1zz_aLwF00,77560485300041,72,2019-09-09,7.0,,0,63.73,,,,1,2024-12-31
775604853000412021G3ePId_zsS00,77560485300041,72,2021-05-06,48.0,,0,43.86,,,,1,2024-12-31
775604853000412021Sa5YoY6qXD00,77560485300041,72,2021-12-17,12.0,,0,36.47,,,,1,2024-12-31
775604853000412021pLGJyD_1HT00,77560485300041,72,2021-12-17,48.0,,0,36.47,,,,1,2024-12-31
775604853000412022vQ2ysUdMSn00,77560485300041,72,2022-01-07,48.0,,0,35.78,,,,1,2024-12-31
775604853000412022otnSWJ-u4C00,77560485300041,72,2022-07-21,26.0,,0,29.37,,,,1,2024-12-31
775604853000412023nnK6eY-9qm00,77560485300041,72,2023-10-10,27.0,,0,14.72,,,,1,2024-12-31
775604853000412023v4Y_F7M27M00,77560485300041,72,2023-10-30,50.0,,0,14.06,,,,1,2024-12-31
775604853000412024JLa2yh3jsH00,77560485300041,72,2024-02-15,36.0,,0,10.51,,,,1,2024-12-31
2000574380001820244eg770000000,20005743800018,48,2024-02-14,36.0,,0,10.55,,,,1,2024-12-31
200068955000182020-1900,20006895500018,72,2020-12-18,12.0,,0,48.42,,,,1,2024-12-31
200068955000182020-19,20006895500018,72,2024-02-06,48.0,,0,10.81,,,,1,2024-12-31
200068955000182020-1901,20006895500018,72,2024-02-06,48.0,,0,10.81,,,,1,2024-12-31
79915633600015201910uEhGxs5P00,79915633600015,72,2019-04-23,12.0,,0,68.3,,,,1,2024-12-31
799156336000152023GIE0006,79915633600015,72,2024-02-06,36.0,,0,10.81,,,,1,2024-12-31
