src_idweb,src_buyer_key,src_cpv,src_contract_start,src_duration_months,src_objet,cand_idweb,cand_contract_start,cand_cpv,cand_objet,gap_months,buyer_match_score,cpv_match_score,cpv_used_in_score,text_similarity_score,temporal_proximity_score,composite_score
20-50446,SIREN:264400136,72000000.0,2020-11-04,48.0,"Maintenance courante et évolutive, Attribution d'une licence d'exploitation pour la commercialisation et le déploiement, et Gouvernance nationale de l'application informatique Easydore®",24-141949,2024-12-19,48430000.0,"Fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution de gestion de stock et préparation du chariot d'intervention pour les futurs blocs opératoires de l'Ile de",49.47,1.0,0.0,True,0.4039,0.7543,0.4624
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-78563,2021-06-09,72261000.0,"PRESTATIONS D?ADMINISTRATION FONCTIONNELLE, DE GESTION, DE REQUETE SUR LE DOSSIER MEDICAL INFORMATISE "" E-NADIS "" EN LIEN AVEC LA MISSION DE RECUEIL ET D?ANALYSE DES DONNEES VIH, HEPATITES ET IST D..",10.12,1.0,0.2,True,0.3525,0.6864,0.4783
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-26465,2021-06-29,72611000.0,"PRESTATIONS D'ASSISTANCE TECHNIQUE POUR LA CONCEPTION, LA MISE EN OEUVRE ET le MAINTIEN AUX CONDITIONS OPÉRATIONNELLES DES APPLICATIONS DU SI DU GHT44 (2 LOTS)",10.78,1.0,0.2,True,0.2829,0.7959,0.4723
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-45622,2021-07-07,48000000.0,Fourniture d'une plateforme numérique de gestion des obligations réglementaires du patrimoine immobilier et de services associés pour les établissements du GHT 44,11.04,1.0,0.0,True,0.457,0.8397,0.5008
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-113953,2021-08-20,72267100.0,Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,12.48,1.0,0.2,True,0.2786,0.9194,0.4953
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-117615,2021-09-01,72267100.0,Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,12.88,1.0,0.2,True,0.2786,0.8537,0.4822
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-76925,2021-10-14,72267000.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",14.29,1.0,0.2,True,0.4241,0.6183,0.4933
20-62727,SIREN:264400136,72318000.0,2020-08-05,12.0,Fourniture d'une solution de dématérialisation des demandes de prise en charge et des factures vers les organismes complémentaires,21-78638,2022-02-03,18143000.0,Marché de fourniture d'équipements de protection individuelle (EPI),17.97,1.0,0.0,True,0.2694,0.005,0.2588
20-68923,SIREN:264400136,72321000.0,2020-05-29,12.0,Accord cadre Services de base de données Médicaments et Produits de santé intégrables au dossier patient (2 lots),21-5415,2021-01-15,39550000.0,Fourniture d'articles à usage unique pour le groupement régional des Pays de Loire (5 catégories),7.59,1.0,0.0,True,0.2967,0.2648,0.3217
20-68923,SIREN:264400136,72321000.0,2020-05-29,12.0,Accord cadre Services de base de données Médicaments et Produits de santé intégrables au dossier patient (2 lots),21-15299,2021-02-04,72212180.0,Développement et mise en oeuvre multi sites d'un logiciel de médecine de précision pour la Recherche,8.25,1.0,0.2,True,0.3602,0.3743,0.4189
20-68923,SIREN:264400136,72321000.0,2020-05-29,12.0,Accord cadre Services de base de données Médicaments et Produits de santé intégrables au dossier patient (2 lots),21-78563,2021-06-09,72261000.0,"PRESTATIONS D?ADMINISTRATION FONCTIONNELLE, DE GESTION, DE REQUETE SUR LE DOSSIER MEDICAL INFORMATISE "" E-NADIS "" EN LIEN AVEC LA MISSION DE RECUEIL ET D?ANALYSE DES DONNEES VIH, HEPATITES ET IST D..",12.35,1.0,0.2,True,0.6094,0.9413,0.632
20-68923,SIREN:264400136,72321000.0,2020-05-29,12.0,Accord cadre Services de base de données Médicaments et Produits de santé intégrables au dossier patient (2 lots),21-76925,2021-10-14,72267000.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",16.52,1.0,0.2,True,0.4782,0.2459,0.4405
21-76925,SIREN:264400136,72267000.0,2021-10-14,12.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",22-83864,2022-06-15,48000000.0,"Mise en place d'une solution intégrée allant de la prescription de nutrition parentérale, traitant de la validation pharmaceutique, de la fabrication de la nutrition et de la traçabilité des étap",8.02,1.0,0.0,True,0.3938,0.336,0.3747
21-76925,SIREN:264400136,72267000.0,2021-10-14,12.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",22-87982,2022-06-23,72267000.0,Tierce maintenance Applicative des logiciels PRENEONAT (lot 1) et PEDIALOG (lot2),8.28,1.0,1.0,True,0.4729,0.3798,0.6651
21-76925,SIREN:264400136,72267000.0,2021-10-14,12.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",22-118151,2022-09-01,48150000.0,MISE EN PLACE D'UN OUTIL DE SUPERVISION DE LA PRODUCTION POUR LA BLANCHISSERIE DU CHU DE NANTES,10.58,1.0,0.0,True,0.4494,0.763,0.4824
21-76925,SIREN:264400136,72267000.0,2021-10-14,12.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",23-6398,2023-01-13,32546100.0,FOURNITURE D'UN SERVICE DE CENTRE D'APPEL CLOUD POUR LE CENTRE D'ASSISTANCE UTILISATEURS DU CHU DE NANTES,14.98,1.0,0.0,True,0.3979,0.5033,0.4098
21-76925,SIREN:264400136,72267000.0,2021-10-14,12.0,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",23-42778,2023-04-01,72212180.0,"Fourniture, Hébergement, Paramétrage, Intégration, Déploiement et Maintenance d'une Solution de Gestion des Activités de l'Unité de Thérapie Cellulaire et Génique (UTCG) du CHU de Nantes",17.54,1.0,0.4,True,0.3893,0.0762,0.4209
22-87982,SIREN:264400136,72267000.0,2022-06-23,12.0,Tierce maintenance Applicative des logiciels PRENEONAT (lot 1) et PEDIALOG (lot2),23-6398,2023-01-13,32546100.0,FOURNITURE D'UN SERVICE DE CENTRE D'APPEL CLOUD POUR LE CENTRE D'ASSISTANCE UTILISATEURS DU CHU DE NANTES,6.7,1.0,0.0,True,0.3191,0.117,0.3011
22-87982,SIREN:264400136,72267000.0,2022-06-23,12.0,Tierce maintenance Applicative des logiciels PRENEONAT (lot 1) et PEDIALOG (lot2),23-42778,2023-04-01,72212180.0,"Fourniture, Hébergement, Paramétrage, Intégration, Déploiement et Maintenance d'une Solution de Gestion des Activités de l'Unité de Thérapie Cellulaire et Génique (UTCG) du CHU de Nantes",9.26,1.0,0.4,True,0.2755,0.544,0.469
22-87982,SIREN:264400136,72267000.0,2022-06-23,12.0,Tierce maintenance Applicative des logiciels PRENEONAT (lot 1) et PEDIALOG (lot2),23-65504,2023-05-14,72210000.0,"Fourniture, installation et mise en oeuvre d'une solution d'Hypervision du nouvel ensemble hospitalo-universitaire dit 'Projet Ile de Nantes'",10.68,1.0,0.4,True,0.2643,0.7795,0.5116
23-42778,SIREN:264400136,72212180.0,2023-04-01,12.0,"Fourniture, Hébergement, Paramétrage, Intégration, Déploiement et Maintenance d'une Solution de Gestion des Activités de l'Unité de Thérapie Cellulaire et Génique (UTCG) du CHU de Nantes",24-24049,2024-02-28,32510000.0,"Fourniture, intégration, maintenance et ingénierie de solutions de systèmes d'appel malades pour le compte des centres hospitaliers membres du GHT 44",10.94,1.0,0.0,True,0.3571,0.8233,0.4575
23-42778,SIREN:264400136,72212180.0,2023-04-01,12.0,"Fourniture, Hébergement, Paramétrage, Intégration, Déploiement et Maintenance d'une Solution de Gestion des Activités de l'Unité de Thérapie Cellulaire et Génique (UTCG) du CHU de Nantes",24-34440,2024-03-24,72225000.0,"Marché public de service pour des prestations d'assistance qualité dédiée laboratoire dans le cadre de la construction du nouvel ensemble hospitalo-universitaire dit ""Projet Ile de Nantes""",11.76,1.0,0.4,True,0.2113,0.9601,0.5265
23-42778,SIREN:264400136,72212180.0,2023-04-01,12.0,"Fourniture, Hébergement, Paramétrage, Intégration, Déploiement et Maintenance d'une Solution de Gestion des Activités de l'Unité de Thérapie Cellulaire et Génique (UTCG) du CHU de Nantes",24-106137,2024-09-20,72611000.0,Prestations d'exploitation et d'intégration d'infrastructures techniques du Système d'Information du GHT44,17.67,1.0,0.2,True,0.2243,0.0543,0.3006
15-44999,NAME:conseil general de la vendee,39294100.0,2015-03-24,48.0,fourniture d'articles répondant aux besoins des associations et des manifestations à caractère promotionnel à La Roche Sur Yon,19-126819,2019-08-19,,Fourniture de matériel vidéo pour le Vendéspace,52.86,1.0,,False,0.336,0.1903,0.4299
15-185112,NAME:conseil general de la vendee,72230000.0,2015-12-10,48.0,"conception, réalisation et installation de productions multimédias au musée des enfants à La Roche Sur Yon",19-126819,2019-08-19,,Fourniture de matériel vidéo pour le Vendéspace,44.28,1.0,,False,0.5864,0.3806,0.6142
15-185112,NAME:conseil general de la vendee,72230000.0,2015-12-10,48.0,"conception, réalisation et installation de productions multimédias au musée des enfants à La Roche Sur Yon",19-144868,2019-09-26,48800000.0,Virtualisation d'infrastructure informatique et hyperconvergence,45.53,1.0,0.0,True,0.3833,0.5887,0.4211
15-185112,NAME:conseil general de la vendee,72230000.0,2015-12-10,48.0,"conception, réalisation et installation de productions multimédias au musée des enfants à La Roche Sur Yon",19-187630,2020-04-15,32322000.0,Fourniture et installation de vidéoprojecteurs pour la diffusion du film relief au Château de Tiffauges,52.17,1.0,0.0,True,0.6131,0.3053,0.4563
16-2771,NAME:conseil general de la vendee,72230000.0,2016-01-08,48.0,"Conception, réalisation et installation de productions multimédias au musée des enfants à La Roche Sur Yon (rectificatif)",19-126819,2019-08-19,,Fourniture de matériel vidéo pour le Vendéspace,43.33,1.0,,False,0.5747,0.2219,0.5657
16-2771,NAME:conseil general de la vendee,72230000.0,2016-01-08,48.0,"Conception, réalisation et installation de productions multimédias au musée des enfants à La Roche Sur Yon (rectificatif)",19-144868,2019-09-26,48800000.0,Virtualisation d'infrastructure informatique et hyperconvergence,44.58,1.0,0.0,True,0.3699,0.4299,0.3839
16-2771,NAME:conseil general de la vendee,72230000.0,2016-01-08,48.0,"Conception, réalisation et installation de productions multimédias au musée des enfants à La Roche Sur Yon (rectificatif)",19-187630,2020-04-15,32322000.0,Fourniture et installation de vidéoprojecteurs pour la diffusion du film relief au Château de Tiffauges,51.22,1.0,0.0,True,0.5975,0.4641,0.4818
16-172610,NAME:conseil general de la vendee,72212450.0,2017-04-13,48.0,"Acquisition d'un logiciel de gestion des entretiens d'évaluation, prestations de mise en oeuvre associées et maintenance",20-20672,2020-10-28,72400000.0,"Acquisition, hébergement, maintenance d'un système intégré de gestion des bibliothèques, d'un portail documentaire et d'un site web et prestations associées",42.51,1.0,0.2,True,0.588,0.085,0.4522
16-172610,NAME:conseil general de la vendee,72212450.0,2017-04-13,48.0,"Acquisition d'un logiciel de gestion des entretiens d'évaluation, prestations de mise en oeuvre associées et maintenance",20-61728,2020-10-28,72212110.0,Renouvellement des solutions informatiques de billetteries et boutiques du Département,42.51,1.0,0.8,True,0.47,0.085,0.555
16-172610,NAME:conseil general de la vendee,72212450.0,2017-04-13,48.0,"Acquisition d'un logiciel de gestion des entretiens d'évaluation, prestations de mise en oeuvre associées et maintenance",20-17802,2020-10-29,72416000.0,Mise à disposition d'un logiciel de suivi des interventions des agents d'accueil et travailleurs sociaux dans les parcours d'accompagnement des usagers du Département et prestation,42.54,1.0,0.2,True,0.6843,0.0905,0.4918
19-126819,NAME:conseil general de la vendee,,2019-08-19,48.0,Fourniture de matériel vidéo pour le Vendéspace,23-87983,2023-06-25,32420000.0,"Fourniture et prestations associées d'équipements réseaux et d'une infrastructure Wi-Fi, maintenance de l'existant",46.19,1.0,,False,0.2814,0.6982,0.5363
15-56776,SIREN:532458809,32342410.0,2015-04-15,48.0,"prestation de sonorisation et d'éclairage pour les festivals Tempo Rives et Accroches coeurs en 2015, à Angers",19-10579,2019-01-21,35261000.0,Renouvellement du dispositif de lutrins patrimoniaux dans le centre-ville d'Angers (Maine-et-Loire),45.24,1.0,0.0,True,0.4074,0.5394,0.4208
15-160688,SIREN:532458809,72500000.0,2015-10-20,48.0,création d'une bibliothèque numérique pour la consultation des collections numériques patrimoniales de la bibliothèque municipale à Angers,20-8882,2020-01-20,,acquisition des tenues et équipements pour la sécurité et la prévention,51.02,1.0,,False,0.3078,0.4969,0.4967
16-83187,SIREN:532458809,32342410.0,2016-06-07,48.0,prestations de sonorisation et d'éclairage pour le festival Accroche Coeurs 2016 à Angers,20-8882,2020-01-20,,acquisition des tenues et équipements pour la sécurité et la prévention,43.43,1.0,,False,0.303,0.2383,0.4252
17-55172,SIREN:532458809,50700000.0,2017-04-21,16.0,Travaux de rénovation et de modernisation du centre des congrès d'Angers,19-10579,2019-01-21,35261000.0,Renouvellement du dispositif de lutrins patrimoniaux dans le centre-ville d'Angers (Maine-et-Loire),21.02,1.0,0.0,True,0.5848,0.1625,0.4164
19-10579,SIREN:532458809,35261000.0,2019-01-21,48.0,Renouvellement du dispositif de lutrins patrimoniaux dans le centre-ville d'Angers (Maine-et-Loire),22-72719,2022-08-04,35811200.0,acquisition des tenues et équipements pour les agents de la sécurité et prévention,42.41,1.0,0.2,True,0.4683,0.0686,0.401
19-10579,SIREN:532458809,35261000.0,2019-01-21,48.0,Renouvellement du dispositif de lutrins patrimoniaux dans le centre-ville d'Angers (Maine-et-Loire),23-47137,2023-07-19,35321100.0,acquisition des tenues et équipements pour les agents de la sécurité et la prévention-lot 3,53.88,1.0,0.2,True,0.4809,0.0206,0.3965
20-8882,SIREN:532458809,,2020-01-20,12.0,acquisition des tenues et équipements pour la sécurité et la prévention,21-3091,2021-01-08,45210000.0,travaux de construction de la maison de quartiers des hauts de saint-aubin à angers,11.63,1.0,,False,0.3571,0.9382,0.6406
20-8882,SIREN:532458809,,2020-01-20,12.0,acquisition des tenues et équipements pour la sécurité et la prévention,21-75719,2021-06-04,48952000.0,acquisition d'un système de sonorisation pour le grand théâtre,16.46,1.0,,False,0.2827,0.2569,0.4193
21-57288,SIREN:532458809,45210000.0,2021-08-31,30.0,travaux de construction de la maison de quartiers des hauts de saint-aubin à angers,23-167186,2023-12-03,79310000.0,"prestations pour la concertation, la communication, l'organisation d'événements et le conseil en stratégie pour le renouvellement urbain des quartiers de belle-beille et monplaisir (npnru)",27.07,1.0,0.0,True,0.3558,0.5116,0.3947
21-121431,SIREN:532458809,32270000.0,2021-09-30,12.0,fourniture de matériels de radiocommunication uhf,22-12758,2022-06-17,35811200.0,acquisition des tenues et équipements pour la sécurité et la prévention,8.54,1.0,0.0,True,0.2733,0.4236,0.344
21-121431,SIREN:532458809,32270000.0,2021-09-30,12.0,fourniture de matériels de radiocommunication uhf,22-72719,2022-08-04,35811200.0,acquisition des tenues et équipements pour les agents de la sécurité et prévention,10.12,1.0,0.0,True,0.3364,0.6864,0.4219
22-12758,SIREN:532458809,35811200.0,2022-06-17,12.0,acquisition des tenues et équipements pour la sécurité et la prévention,23-47137,2023-07-19,35321100.0,acquisition des tenues et équipements pour les agents de la sécurité et la prévention-lot 3,13.04,1.0,0.2,True,0.7849,0.8263,0.6792
22-12758,SIREN:532458809,35811200.0,2022-06-17,12.0,acquisition des tenues et équipements pour la sécurité et la prévention,23-167186,2023-12-03,79310000.0,"prestations pour la concertation, la communication, l'organisation d'événements et le conseil en stratégie pour le renouvellement urbain des quartiers de belle-beille et monplaisir (npnru)",17.54,1.0,0.0,True,0.3496,0.0762,0.3051
22-72719,SIREN:532458809,35811200.0,2022-08-04,12.0,acquisition des tenues et équipements pour les agents de la sécurité et prévention,23-47137,2023-07-19,35321100.0,acquisition des tenues et équipements pour les agents de la sécurité et la prévention-lot 3,11.47,1.0,0.2,True,0.9052,0.9109,0.7443
22-72719,SIREN:532458809,35811200.0,2022-08-04,12.0,acquisition des tenues et équipements pour les agents de la sécurité et prévention,23-167186,2023-12-03,79310000.0,"prestations pour la concertation, la communication, l'organisation d'événements et le conseil en stratégie pour le renouvellement urbain des quartiers de belle-beille et monplaisir (npnru)",15.97,1.0,0.0,True,0.4178,0.339,0.3849
15-47696,SIREN:110006012,72500000.0,2015-03-30,48.0,Prestation t.m.a. de la messagerie du m.a.e.d.i. dans l'evironnement kerio et logiciels libres d'une part et dans l'environnement microsoft de l'autre pour le Ministère des Affaires étrangères à Paris,19-34512,2019-03-06,32400000.0,"Prestations de location, d'installation, d'exploitation et de maintenance de câblage et équipements informatiques",47.21,1.0,0.0,True,0.5056,0.8679,0.5258
