contract_id,idweb,notice_id,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siren_clean,buyer_siret_clean,buyer_siren_enriched,segment,cpv_clean,cpv_div2,cpv_class4,cpv_category5,cpv_is_missing,cpv_is_generic,objet,objet_clean,source_date,source_date_source,declared_duration_months,duration_imputed_flag,estimated_end_date,recurrence_window_close,eligible_for_linkage,censoring_date,censoring_duration_months,amount_clean,type_procedure,type_marche,raw_trace_id
BOAMP:21-76634,21-76634,21-76634,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,Telecom & Networks,32321200,32,3232,32321,False,False,maintenance et évolution de la solution d'affichage dynamique(plugncast) pour le compte du groupement de commandesinformatiques (nantes métropole - ville de nantes),maintenance et evolution de la solution d affichage dynamique plugncast pour le compte du groupement de commandesinformatiques nantes metropole ville de nantes,2021-06-07,publication_date,48.0,False,2025-06-07,2025-12-07,True,2026-07-09,61.04,,PROCEDURE_ADAPTE,,BOAMP:21-76634
BOAMP:21-76512,21-76512,21-76512,SIREN:214401622,SIREN_ENRICHED,Commune de Saint-Herblain,commune saint herblain,,,214401622,Cybersecurity,72250000,72,7225,72250,False,False,Installation et maintenance des dispositifs de télésurveillance des équipements municipaux de la Ville de Saint-Herblain,installation et maintenance des dispositifs de telesurveillance des equipements municipaux de la ville de saint herblain,2021-10-25,linked_attribution_date,48.0,False,2025-10-25,2026-04-25,True,2026-07-09,56.44,,OUVERT,SERVICES,BOAMP:21-76512
BOAMP:21-76925,21-76925,21-76925,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,IT Services & Consulting,72267000,72,7226,72267,False,False,"Acquisition de nouveaux outils SAS et HADOOP, redevance et maintenance des progiciels SAS et HADOOP existants et des nouveaux outils - Prestations de service complémentaires",acquisition de nouveaux outils sas et hadoop redevance et maintenance des progiciels sas et hadoop existants et des nouveaux outils prestations de service complementaires,2021-10-14,linked_attribution_date,12.0,False,2022-10-14,2023-04-14,True,2026-07-09,56.8,,OUVERT,SERVICES,BOAMP:21-76925
BOAMP:21-78352,21-78352,21-78352,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,Software & Applications,48000000,48,4800,48000,False,True,"acquisition, maintenance et hébergement d'un système de contrôle de température dans les unités de production de repas de nantes et de son ccas : solution logicielle,matériels et prestations associés",acquisition maintenance et hebergement d un systeme de controle de temperature dans les unites de production de repas de nantes et de son ccas solution logicielle materiels et prestations associes,2021-06-09,publication_date,48.0,True,2025-06-09,2025-12-09,True,2026-07-09,60.97,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-78352
BOAMP:21-78563,21-78563,21-78563,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,IT Services & Consulting,72261000,72,7226,72261,False,False,"PRESTATIONS D?ADMINISTRATION FONCTIONNELLE, DE GESTION, DE REQUETE SUR LE DOSSIER MEDICAL INFORMATISE "" E-NADIS "" EN LIEN AVEC LA MISSION DE RECUEIL ET D?ANALYSE DES DONNEES VIH, HEPATITES ET IST D..",prestations d administration fonctionnelle de gestion de requete sur le dossier medical informatise e nadis en lien avec la mission de recueil et d analyse des donnees vih hepatites et ist d,2021-06-09,publication_date,48.0,True,2025-06-09,2025-12-09,True,2026-07-09,60.97,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-78563
BOAMP:21-77546,21-77546,21-77546,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Maintenance & Support,72611000,72,7261,72611,False,False,Prestations d'assistance et d'expertise autour des composants d'infrastructure de niveau 2 et 3 pour le Département et les collèges de Loire-Atlantique,prestations d assistance et d expertise autour des composants d infrastructure de niveau 2 et 3 pour le departement et les colleges de loire atlantique,2021-06-10,publication_date,12.0,False,2022-06-10,2022-12-10,True,2026-07-09,60.94,,OUVERT,SERVICES,BOAMP:21-77546
BOAMP:21-77933,21-77933,21-77933,SIREN:830955068,SIREN_ENRICHED,ANGERS LOIRE TOURISME EXPO CONGRES,angers loire tourisme expo congres,,,830955068,Digital Workplace & Collaboration,72212510,72,7221,72212,False,False,FOURNITURE D'UNE PLATEFORME EVENEMENTIELLE SAAS (LOGICIEL EN TANT QUE SERVICE) MULTI-EVENEMENT DESTINATION ANGERS WEB ET MOBILE,fourniture d une plateforme evenementielle saas logiciel en tant que service multi evenement destination angers web et mobile,2021-07-27,linked_attribution_date,12.0,False,2022-07-27,2023-01-27,True,2026-07-09,59.4,300000.0,OUVERT,SERVICES,BOAMP:21-77933
BOAMP:21-78101,21-78101,21-78101,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,mans metropole communaute urbaine,,,247200132,Unknown,39300000,39,3930,39300,False,False,"équipement en matériels informatiques, techniques pour la Setram",equipement en materiels informatiques techniques pour la setram,2021-11-16,linked_attribution_date,4.0,False,2022-03-16,2022-09-16,True,2026-07-09,55.72,,OUVERT,FOURNITURES,BOAMP:21-78101
BOAMP:21-74412,21-74412,21-74412,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,angers loire metropole,,,244900015,IT Services & Consulting,72267100,72,7226,72267,False,False,"marché d'acquisition des licences, maintenance associée et support pour la solution de gestion des identités Evidian",marche d acquisition des licences maintenance associee et support pour la solution de gestion des identites evidian,2021-06-11,publication_date,48.0,True,2025-06-11,2025-12-11,True,2026-07-09,60.91,203000.0,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-74412
BOAMP:21-78638,21-78638,21-78638,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,Unknown,18143000,18,1814,18143,False,False,Marché de fourniture d'équipements de protection individuelle (EPI),marche de fourniture d equipements de protection individuelle epi,2022-02-03,linked_attribution_date,48.0,True,2026-02-03,2026-08-03,False,2026-07-09,53.12,,OUVERT,FOURNITURES,BOAMP:21-78638
BOAMP:21-78393,21-78393,21-78393,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Services & Consulting,72514100,72,7251,72514,False,False,"Prestations de fourniture, installation et maintenance des équipements des réseaux informatique et téléphonique pour le Département de Loire-Atlantique (centrale d'achat)",prestations de fourniture installation et maintenance des equipements des reseaux informatique et telephonique pour le departement de loire atlantique centrale d achat,2021-06-11,publication_date,12.0,False,2022-06-11,2022-12-11,True,2026-07-09,60.91,,OUVERT,SERVICES,BOAMP:21-78393
BOAMP:21-79179,21-79179,21-79179,SIREN:244400586,SIREN_ENRICHED,COMMUNAUTE DE COMMUNES DU SUD ESTUAIRE,communaute communes sud estuaire,,,244400586,Telecom & Networks,64210000,64,6421,64210,False,False,"Téléphonie fixe, mobile et internet",telephonie fixe mobile et internet,2021-09-27,linked_attribution_date,48.0,True,2025-09-27,2026-03-27,True,2026-07-09,57.36,70000.0,OUVERT,SERVICES,BOAMP:21-79179
BOAMP:21-79975,21-79975,21-79975,NAME:epsilon centrale achat informatique,NAME,EPSILON CENTRALE D'ACHAT INFORMATIQUE,epsilon centrale achat informatique,,,,IT Services & Consulting,72260000,72,7226,72260,False,False,"Assistance, Maintenance, Evolutions et Hébergement de la "" solution GERTRUDE "" et de sa forge",assistance maintenance evolutions et hebergement de la solution gertrude et de sa forge,2021-06-13,publication_date,24.0,False,2023-06-13,2023-12-13,True,2026-07-09,60.84,650000.0,OUVERT,SERVICES,BOAMP:21-79975
BOAMP:21-81812,21-81812,21-81812,SIREN:200071553,SIREN_ENRICHED,CC Loire Layon Aubance,cc loire layon aubance,,,200071553,Cloud & Infrastructure,48800000,48,4880,48800,False,False,"Hébergement du système d'information, fourniture de serveurs virtuels dédiés et sécurisés et prestations associées et maintenance",hebergement du systeme d information fourniture de serveurs virtuels dedies et securises et prestations associees et maintenance,2021-10-27,linked_attribution_date,12.0,False,2022-10-27,2023-04-27,True,2026-07-09,56.37,360000.0,OUVERT,FOURNITURES,BOAMP:21-81812
BOAMP:21-83822,21-83822,21-83822,NAME:cte cnes pays ancenis,NAME,Cté de Cnes du Pays d'Ancenis,cte cnes pays ancenis,,,,Unknown,45262700,45,4526,45262,False,False,2021TRVXMERM,2021trvxmerm,2021-06-18,publication_date,48.0,True,2025-06-18,2025-12-18,True,2026-07-09,60.68,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:21-83822
BOAMP:21-82605,21-82605,21-82605,SIREN:110043015,SIREN_ENRICHED,Ministère de l'éducation nationale,ministere education nationale,,,110043015,IT Services & Consulting,72253000,72,7225,72253,False,False,Cellule support OPERA et OPALE - MF2,cellule support opera et opale mf2,2021-06-18,publication_date,36.0,False,2024-06-18,2024-12-18,True,2026-07-09,60.68,5000000.0,OUVERT,SERVICES,BOAMP:21-82605
BOAMP:21-82013,21-82013,21-82013,SIREN:130025919,SIREN_ENRICHED,OFFICE FRANCAIS DE LA BIODIVERSITE,office francais biodiversite,,,130025919,Cybersecurity,72310000,72,7231,72310,False,False,OBSCAMe,obscame,2021-10-04,linked_attribution_date,18.0,False,2023-04-04,2023-10-04,True,2026-07-09,57.13,1750000.0,OUVERT,SERVICES,BOAMP:21-82013
BOAMP:21-85552,21-85552,21-85552,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,Digital Workplace & Collaboration,72212900,72,7221,72212,False,False,"Assistance à maîtrise d'ouvrage pour la création d'un outil de collecte, structuration et visualisation de données observatoire territorial de la rse et du développement durable pour nantes métropole.",assistance a maitrise d ouvrage pour la creation d un outil de collecte structuration et visualisation de donnees observatoire territorial de la rse et du developpement durable pour nantes metropole,2021-06-22,publication_date,48.0,True,2025-06-22,2025-12-22,True,2026-07-09,60.55,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-85552
BOAMP:21-86124,21-86124,21-86124,NAME:sydela,NAME,SYDELA,sydela,,,,Telecom & Networks,32523000,32,3252,32523,False,False,Maintenance des infrastructures de communication électroniques,maintenance des infrastructures de communication electroniques,2021-06-23,publication_date,24.0,False,2023-06-23,2023-12-23,True,2026-07-09,60.51,,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-86124
BOAMP:21-85842,21-85842,21-85842,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,IT Services & Consulting,72253000,72,7225,72253,False,False,prestations de renfort du support utilisateurs.,prestations de renfort du support utilisateurs,2021-06-25,publication_date,48.0,False,2025-06-25,2025-12-25,True,2026-07-09,60.45,,OUVERT,SERVICES,BOAMP:21-85842
BOAMP:21-83160,21-83160,21-83160,SIREN:244900015,SIREN_ENRICHED,Angers Loire Métropole,angers loire metropole,,,244900015,IT Services & Consulting,72267100,72,7226,72267,False,False,"marché d'acquisition, et maintenance pour la gamme SAP BI et support technique et prestations autour des datas (décisionnel, valorisation, manipulation, gouvernance, ...)",marche d acquisition et maintenance pour la gamme sap bi et support technique et prestations autour des datas decisionnel valorisation manipulation gouvernance,2021-06-25,publication_date,48.0,True,2025-06-25,2025-12-25,True,2026-07-09,60.45,213000.0,PROCEDURE_ADAPTE,SERVICES,BOAMP:21-83160
BOAMP:21-87993,21-87993,21-87993,SIREN:172800013,SIREN_ENRICHED,PREFECTURE D'EURE-ET-LOIR,prefecture eure loir,,,172800013,Unknown,45210000,45,4521,45210,False,False,Travaux d'aménagement d'une Maison de l'État à Nogent-le-Rotrou dans l'actuel Centre des Finances publiques,travaux d amenagement d une maison de l etat a nogent le rotrou dans l actuel centre des finances publiques,2021-06-25,publication_date,8.0,False,2022-02-25,2022-08-25,True,2026-07-09,60.45,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:21-87993
BOAMP:21-86231,21-86231,21-86231,SIREN:391722881,SIREN_ENRICHED,GIE SESAM Vitale,gie sesam vitale,,,391722881,IT Services & Consulting,72500000,72,7250,72500,False,False,Infogérance ApCV,infogerance apcv,2022-04-28,linked_attribution_date,58.0,False,2027-02-28,2027-08-28,False,2026-07-09,50.36,,NEGOCIE,SERVICES,BOAMP:21-86231
BOAMP:21-86348,21-86348,21-86348,NAME:semitan,NAME,SEMITAN,semitan,,,,IT Services & Consulting,72000000,72,7200,72000,False,True,Accord-cadre de prestations pour la Direction des Systèmes d'Information (10 lots),accord cadre de prestations pour la direction des systemes d information 10 lots,2021-11-29,linked_attribution_date,24.0,False,2023-11-29,2024-05-29,True,2026-07-09,55.29,,NEGOCIE,SERVICES,BOAMP:21-86348
BOAMP:21-86773,21-86773,21-86773,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,Unknown,79300000,79,7930,79300,False,False,MISSION D'ACCOMPAGNEMENT POUR LA DÉFINITION ET LA MISE EN OEUVRE D'UNE MÉTHODOLOGIE DE CONCERTATION EXTERNE POUR L'ELABORATION DES SCHEMAS ET STRATEGIES 2021 - 2026 - CHAMP DU DEVELOPPE,mission d accompagnement pour la definition et la mise en oeuvre d une methodologie de concertation externe pour l elaboration des schemas et strategies 2021 2026 champ du developpe,2021-11-25,linked_attribution_date,24.0,False,2023-11-25,2024-05-25,True,2026-07-09,55.42,,OUVERT,SERVICES,BOAMP:21-86773
BOAMP:21-87351,21-87351,21-87351,SIREN:214400186,SIREN_ENRICHED,COMMUNE DE BOUAYE,commune bouaye,,,214400186,Unknown,45214200,45,4521,45214,False,False,Construction du nouveau groupe scolaire Victor Hugo,construction du nouveau groupe scolaire victor hugo,2021-06-27,publication_date,48.0,True,2025-06-27,2025-12-27,True,2026-07-09,60.38,,OUVERT,TRAVAUX,BOAMP:21-87351
BOAMP:21-88219,21-88219,21-88219,SIREN:227200029,SIREN_ENRICHED,DEPARTEMENT DE LA SARTHE,departement sarthe,,,227200029,Cybersecurity,72250000,72,7225,72250,False,False,"Acquisition de licences, de prestations de maintenance et d'assistance des progiciels et équipements de sécurité",acquisition de licences de prestations de maintenance et d assistance des progiciels et equipements de securite,2021-11-05,linked_attribution_date,48.0,False,2025-11-05,2026-05-05,True,2026-07-09,56.08,,OUVERT,SERVICES,BOAMP:21-88219
BOAMP:21-88699,21-88699,21-88699,NAME:semitan,NAME,SEMITAN,semitan,,,,IT Services & Consulting,72000000,72,7200,72000,False,True,Mise en place d'un ERP Finance,mise en place d un erp finance,2022-02-16,linked_attribution_date,36.0,False,2025-02-16,2025-08-16,True,2026-07-09,52.69,,NEGOCIE,SERVICES,BOAMP:21-88699
BOAMP:21-88585,21-88585,21-88585,SIREN:922749635,SIREN_ENRICHED,ENSA Nantes,ensa nantes,,,922749635,Telecom & Networks,32321300,32,3232,32321,False,False,2021-001-Audiovisuel,2021 001 audiovisuel,2021-10-27,linked_attribution_date,12.0,False,2022-10-27,2023-04-27,True,2026-07-09,56.37,50000.0,OUVERT,FOURNITURES,BOAMP:21-88585
BOAMP:21-88617,21-88617,21-88617,SIREN:200071876,SIREN_ENRICHED,CA SAUMUR VAL DE LOIRE,ca saumur val loire,,,200071876,Software & Applications,48000000,48,4800,48000,False,True,Acquisition logiciel de gestion de la relation usagers,acquisition logiciel de gestion de la relation usagers,2021-06-30,publication_date,12.0,False,2022-06-30,2022-12-30,True,2026-07-09,60.28,,OUVERT,FOURNITURES,BOAMP:21-88617
BOAMP:21-90937,21-90937,21-90937,SIREN:214400350,SIREN_ENRICHED,MAIRIE DE LA CHAPELLE SUR ERDRE,mairie chapelle erdre,,,214400350,Software & Applications,48210000,48,4821,48210,False,False,"fourniture, mise en oeuvre et maintenance d'un pare-feu et de bornes wifi pour la ville de la chapelle sur erdre",fourniture mise en oeuvre et maintenance d un pare feu et de bornes wifi pour la ville de la chapelle sur erdre,2021-07-01,publication_date,60.0,False,2026-07-01,2027-01-01,False,2026-07-09,60.25,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:21-90937
BOAMP:21-89893,21-89893,21-89893,NAME:communaute agglomeration niortais,NAME,Communauté d'agglomération du Niortais,communaute agglomeration niortais,,,,IT Services & Consulting,72500000,72,7250,72500,False,False,Prestations de maintenance et d'intégration du Réseau LAN et du et du système de téléphonie de la Communauté d'Agglomération du Niortais et de la Ville de Niort,prestations de maintenance et d integration du reseau lan et du et du systeme de telephonie de la communaute d agglomeration du niortais et de la ville de niort,2021-07-02,publication_date,24.0,False,2023-07-02,2024-01-02,True,2026-07-09,60.22,250000.0,OUVERT,SERVICES,BOAMP:21-89893
